x, y
0.5610319300637967, 45.67010495695382
0.8339651443901409, 55.67010582214291
1.6376043760773553, 65.87629162997905
3.0629263452103626, 74.43299097512607
5.018954331704241, 80.30927914434875
7.278240427203531, 84.43299184031517
9.32524615180619, 86.90721807359246
11.53904490528688, 87.5257729015336
13.692191833361711, 87.4226804302101
15.587566976425874, 87.31958795888657
18.938590001325974, 87.31958795888657
20.78847576632382, 87.31958795888657
